17000 17015
3615 16709 -676
13509 3615 -336
2079 13509 -547
11589 2079 -61
14498 11589 -853
4128 14498 -305
3492 4128 -389
13492 3492 -180
6519 13492 -569
8915 6519 -982
11749 8915 -240
14550 11749 -409
6474 14550 -792
14389 6474 -61
5823 14389 -962
16684 5823 -565
13430 16684 -316
8359 13430 -256
47 8359 -855
4775 47 -166
10684 4775 -868
2157 10684 -383
8325 2157 -883
9467 8325 -355
15652 9467 -555
299 15652 -681
15058 299 -268
16456 15058 -383
8111 16456 -302
6307 8111 -773
13615 6307 -393
13602 13615 -680
1072 13602 -264
6829 1072 -666
5737 6829 -828
12299 5737 -966
9003 12299 -438
8990 9003 -420
14539 8990 -798
15608 14539 -602
9553 15608 -306
14545 9553 -801
783 14545 -863
7088 783 -708
13951 7088 -697
4880 13951 -103
2108 4880 -235
8103 2108 -299
13006 8103 -947
4853 13006 -670
14456 4853 -163
3575 14456 -699
5259 3575 -518
5094 5259 -997
13954 5094 -98
4561 13954 -609
10157 4561 -211
10218 10157 -31
8143 10218 -898
15284 8143 -327
13373 15284 -659
6019 13373 -377
1704 6019 -450
301 1704 -878
8417 301 -898
7541 8417 -899
7711 7541 -601
11991 7711 -182
9351 11991 -248
10726 9351 -467
3427 10726 -120
16859 3427 -847
6174 16859 -287
114 6174 -72
10678 114 -434
8172 10678 -253
5405 8172 -353
16041 5405 -644
16228 16041 -754
1155 16228 -383
8613 1155 -733
7927 8613 -719
5243 7927 -977
9969 5243 -565
9037 9969 -846
13460 9037 -12
4405 13460 -260
6697 4405 -634
954 6697 -402
2135 954 -781
10810 2135 -304
13167 10810 -712
2423 13167 -12
11476 2423 -269
8650 11476 -366
10122 8650 -804
5004 10122 -449
13438 5004 -602
2163 13438 -581
6797 2163 -78
11968 6797 -827
5543 11968 -623
7355 5543 -402
16161 7355 -115
8444 16161 -560
520 8444 -835
482 520 -408
14867 482 -876
16586 14867 -232
4991 16586 -309
3330 4991 -832
8146 3330 -687
1280 8146 -937
938 1280 -258
10974 938 -72
1447 10974 -938
3254 1447 -826
8069 3254 -468
10145 8069 -524
10833 10145 -318
16663 10833 -418
8699 16663 -643
12524 8699 -925
16827 12524 -634
15060 16827 -951
3386 15060 -249
9552 3386 -476
6573 9552 -868
2929 6573 -271
13498 2929 -383
1259 13498 -373
8358 1259 -942
16339 8358 -119
13527 16339 -561
5824 13527 -900
14994 5824 -141
10284 14994 -884
8061 10284 -242
12185 8061 -138
9290 12185 -865
8716 9290 -510
11952 8716 -144
4713 11952 -524
15820 4713 -619
3306 15820 -302
5505 3306 -487
10658 5505 -352
15404 10658 -682
3668 15404 -140
4302 3668 -669
10283 4302 -15
53 10283 -781
3872 53 -562
5321 3872 -209
1441 5321 -489
2081 1441 -343
14321 2081 -934
3288 14321 -451
10874 3288 -556
886 10874 -780
2206 886 -570
7392 2206 -570
7753 7392 -411
7829 7753 -982
9873 7829 -4
13027 9873 -984
15329 13027 -383
4567 15329 -38
2073 4567 -109
9450 2073 -94
8553 9450 -567
8296 8553 -267
11593 8296 -994
14021 11593 -767
3698 14021 -863
8858 3698 -429
7206 8858 -661
5764 7206 -790
3360 5764 -546
4056 3360 -655
9069 4056 -98
10307 9069 -720
12539 10307 -839
6425 12539 -286
14872 6425 -457
611 14872 -488
12902 611 -389
15522 12902 -309
873 15522 -887
10534 873 -204
4297 10534 -127
3441 4297 -557
3389 3441 -267
9130 3389 -67
16413 9130 -254
13533 16413 -629
8266 13533 -298
5519 8266 -324
14554 5519 -59
14479 14554 -149
8731 14479 -634
12595 8731 -302
12558 12595 -231
10114 12558 -979
7315 10114 -662
6392 7315 -289
12882 6392 -320
962 12882 -203
2220 962 -399
4124 2220 -360
10431 4124 -741
12628 10431 -631
5944 12628 -485
7987 5944 -148
8596 7987 -76
9349 8596 -634
5766 9349 -513
4081 5766 -830
704 4081 -840
4602 704 -460
16557 4602 -139
48 16557 -869
16833 48 -149
2717 16833 -822
5682 2717 -907
2446 5682 -195
472 2446 -55
4472 472 -4
13375 4472 -912
8364 13375 -45
9658 8364 -878
15007 9658 -732
12837 15007 -106
432 12837 -193
6178 432 -27
2125 6178 -656
15319 2125 -193
6917 15319 -551
1167 6917 -880
6118 1167 -797
4966 6118 -378
376 4966 -875
15838 376 -921
10206 15838 -539
4121 10206 -182
7425 4121 -584
14419 7425 -317
12429 14419 -697
16699 12429 -385
3017 16699 -237
9123 3017 -883
571 9123 -414
9088 571 -650
2252 9088 -69
854 2252 -861
1760 854 -504
6448 1760 -512
54 6448 -385
10818 54 -790
2038 10818 -682
3361 2038 -1000
14568 3361 -876
228 14568 -770
15840 228 -809
4433 15840 -495
4099 4433 -441
11770 4099 -675
6525 11770 -876
11818 6525 -899
13857 11818 -191
7014 13857 -270
10390 7014 -213
10927 10390 -783
6523 10927 -289
13138 6523 -359
340 13138 -834
8150 340 -771
13609 8150 -86
14521 13609 -826
846 14521 -650
13926 846 -584
13301 13926 -821
2540 13301 -221
16032 2540 -705
6529 16032 -317
15925 6529 -924
6169 15925 -175
10707 6169 -67
9625 10707 -659
13427 9625 -180
1455 13427 -329
2542 1455 -161
11772 2542 -577
2828 11772 -503
537 2828 -639
15725 537 -476
5561 15725 -551
3338 5561 -366
4642 3338 -789
15466 4642 -669
7707 15466 -723
16642 7707 -579
8421 16642 -122
5227 8421 -449
16544 5227 -119
16222 16544 -273
11079 16222 -223
3799 11079 -357
8644 3799 -237
7318 8644 -510
13247 7318 -380
7929 13247 -46
9682 7929 -103
12083 9682 -876
3530 12083 -847
2853 3530 -862
9208 2853 -202
2568 9208 -50
5048 2568 -283
9927 5048 -350
1407 9927 -476
4342 1407 -79
16492 4342 -371
7336 16492 -391
4143 7336 -594
14280 4143 -416
2827 14280 -364
15056 2827 -903
9373 15056 -44
2798 9373 -934
8049 2798 -580
2851 8049 -755
10950 2851 -83
12062 10950 -114
9994 12062 -117
7242 9994 -346
12727 7242 -136
6795 12727 -843
3094 6795 -736
11788 3094 -404
7234 11788 -732
3834 7234 -974
10166 3834 -962
12425 10166 -205
2805 12425 -255
7201 2805 -275
9087 7201 -648
1623 9087 -796
8908 1623 -538
16800 8908 -632
7970 16800 -819
4015 7970 -730
11097 4015 -875
8392 11097 -383
16645 8392 -201
8277 16645 -548
15281 8277 -637
11029 15281 -366
8411 11029 -34
9848 8411 -864
11250 9848 -60
2919 11250 -227
11861 2919 -309
15529 11861 -312
6340 15529 -793
10397 6340 -924
14624 10397 -143
3246 14624 -351
9579 3246 -139
5499 9579 -128
832 5499 -786
12562 832 -494
7151 12562 -576
7328 7151 -328
10509 7328 -301
7511 10509 -518
4158 7511 -134
14534 4158 -307
11789 14534 -336
3020 11789 -413
15879 3020 -957
8118 15879 -509
1520 8118 -156
14879 1520 -655
4653 14879 -552
12854 4653 -581
7210 12854 -5
9188 7210 -962
7762 9188 -760
10476 7762 -833
13683 10476 -247
13306 13683 -904
10712 13306 -704
12893 10712 -971
15802 12893 -907
14809 15802 -202
11281 14809 -303
7990 11281 -169
2456 7990 -294
65 2456 -449
14774 65 -448
7166 14774 -670
4552 7166 -318
15750 4552 -533
11483 15750 -257
7046 11483 -450
1246 7046 -100
12958 1246 -986
13437 12958 -389
6358 13437 -139
12492 6358 -752
3685 12492 -70
7870 3685 -258
1986 7870 -392
2338 1986 -880
13334 2338 -413
1267 13334 -219
508 1267 -274
4323 508 -23
9697 4323 -183
13568 9697 -116
8473 13568 -330
12348 8473 -582
8563 12348 -406
12267 8563 -632
4292 12267 -8
14288 4292 -355
5829 14288 -977
877 5829 -995
16956 877 -505
424 16956 -645
4199 424 -696
16404 4199 -239
6824 16404 -663
10347 6824 -403
5481 10347 -719
2363 5481 -895
6264 2363 -718
7170 6264 -504
9338 7170 -377
15787 9338 -916
9966 15787 -819
14020 9966 -559
7746 14020 -514
16058 7746 -411
3207 16058 -651
16560 3207 -319
9616 16560 -595
2293 9616 -444
6974 2293 -941
10089 6974 -854
16819 10089 -683
7755 16819 -98
3453 7755 -95
2494 3453 -285
4809 2494 -827
10274 4809 -52
7544 10274 -594
7593 7544 -767
8805 7593 -879
16516 8805 -190
5535 16516 -853
4795 5535 -777
11746 4795 -220
11810 11746 -631
2811 11810 -642
13287 2811 -170
3928 13287 -332
8395 3928 -313
7485 8395 -772
8225 7485 -936
7083 8225 -835
12800 7083 -699
8794 12800 -507
5887 8794 -550
9506 5887 -247
5854 9506 -551
10137 5854 -222
7454 10137 -7
10905 7454 -866
3244 10905 -507
1466 3244 -942
3243 1466 -226
10606 3243 -160
5619 10606 -192
9133 5619 -402
10302 9133 -884
15163 10302 -463
7209 15163 -420
7789 7209 -327
1942 7789 -847
10097 1942 -906
1127 10097 -841
2032 1127 -628
319 2032 -484
3922 319 -220
14127 3922 -138
14036 14127 -791
10250 14036 -642
2120 10250 -181
344 2120 -737
15004 344 -514
10932 15004 -492
1527 10932 -39
5935 1527 -970
1034 5935 -780
15406 1034 -340
9422 15406 -694
5249 9422 -982
8496 5249 -303
5144 8496 -995
15395 5144 -961
7966 15395 -776
12088 7966 -285
38 12088 -692
10681 38 -228
6135 10681 -591
1753 6135 -786
4705 1753 -115
12801 4705 -913
16788 12801 -280
6396 16788 -224
8577 6396 -890
4366 8577 -907
360 4366 -66
7565 360 -278
8281 7565 -998
7914 8281 -969
8297 7914 -215
9475 8297 -407
1470 9475 -435
3800 1470 -226
12676 3800 -790
3683 12676 -345
8558 3683 -317
796 8558 -974
6920 796 -281
9150 6920 -324
10930 9150 -674
16632 10930 -199
13257 16632 -871
11515 13257 -56
10785 11515 -768
12386 10785 -690
7934 12386 -402
805 7934 -859
7877 805 -163
4232 7877 -728
13344 4232 -119
10610 13344 -279
11826 10610 -460
12579 11826 -315
13136 12579 -424
3750 13136 -414
5785 3750 -320
9992 5785 -489
14807 9992 -154
14846 14807 -979
3351 14846 -830
1471 3351 -811
6232 1471 -406
9729 6232 -736
12695 9729 -758
6050 12695 -651
9886 6050 -31
13392 9886 -930
12669 13392 -458
4595 12669 -767
7384 4595 -200
10374 7384 -709
7360 10374 -119
5838 7360 -97
16860 5838 -396
450 16860 -439
11569 450 -329
16441 11569 -163
14018 16441 -555
9554 14018 -430
9191 9554 -912
6564 9191 -419
8745 6564 -304
6966 8745 -409
855 6966 -836
13040 855 -179
4131 13040 -964
10996 4131 -672
10910 10996 -618
7910 10910 -181
9726 7910 -329
6424 9726 -939
15906 6424 -932
449 15906 -393
7124 449 -806
14219 7124 -300
2307 14219 -947
2515 2307 -327
4500 2515 -190
13911 4500 -660
10899 13911 -476
12403 10899 -12
9676 12403 -615
3543 9676 -918
3612 3543 -371
15594 3612 -877
2579 15594 -292
7791 2579 -142
11632 7791 -347
12619 11632 -100
12859 12619 -722
13755 12859 -880
6225 13755 -802
11098 6225 -750
16245 11098 -306
2835 16245 -969
6316 2835 -909
12057 6316 -553
378 12057 -260
4392 378 -886
4457 4392 -927
573 4457 -967
10197 573 -447
7960 10197 -631
1279 7960 -769
16808 1279 -740
2475 16808 -761
3106 2475 -874
7846 3106 -392
3257 7846 -47
13286 3257 -625
14604 13286 -263
8440 14604 -138
7472 8440 -978
14198 7472 -662
1853 14198 -511
13865 1853 -719
300 13865 -19
11263 300 -302
227 11263 -884
8293 227 -776
10059 8293 -759
6506 10059 -638
6362 6506 -504
2936 6362 -57
14830 2936 -393
7289 14830 -221
5997 7289 -550
3319 5997 -855
6441 3319 -326
7512 6441 -528
14401 7512 -360
1237 14401 -448
6732 1237 -287
15614 6732 -300
15977 15614 -718
14783 15977 -244
9933 14783 -108
9594 9933 -701
12026 9594 -274
11290 12026 -384
1663 11290 -827
9009 1663 -866
15520 9009 -123
6481 15520 -493
10015 6481 -404
5250 10015 -797
3142 5250 -1
15591 3142 -275
15797 15591 -154
11478 15797 -267
7732 11478 -882
8750 7732 -8
5626 8750 -234
7945 5626 -361
5663 7945 -710
3944 5663 -726
5347 3944 -476
8686 5347 -777
2006 8686 -936
4424 2006 -520
2292 4424 -690
5064 2292 -695
5652 5064 -743
3532 5652 -740
8552 3532 -500
7612 8552 -312
9250 7612 -736
15873 9250 -774
16977 15873 -128
11760 16977 -540
4983 11760 -732
10045 4983 -264
10829 10045 -602
13632 10829 -911
13817 13632 -961
237 13817 -492
4093 237 -936
3811 4093 -491
4924 3811 -706
15988 4924 -814
13535 15988 -139
2585 13535 -732
14959 2585 -614
7915 14959 -946
554 7915 -925
4951 554 -497
769 4951 -554
15273 769 -753
1598 15273 -510
15022 1598 -174
4314 15022 -943
4326 4314 -267
4865 4326 -909
14368 4865 -547
7347 14368 -330
12889 7347 -723
13447 12889 -423
15569 13447 -610
2615 15569 -109
16314 2615 -446
12963 16314 -273
15824 12963 -44
2642 15824 -360
8258 2642 -42
997 8258 -301
16088 997 -89
10480 16088 -224
10342 10480 -599
10513 10342 -991
6832 10513 -538
8002 6832 -900
974 8002 -168
1661 974 -750
8727 1661 -871
4517 8727 -826
10508 4517 -702
6742 10508 -306
4173 6742 -903
1442 4173 -205
13784 1442 -137
10531 13784 -1000
9592 10531 -708
12577 9592 -419
12982 12577 -893
2954 12982 -86
10923 2954 -347
13084 10923 -64
4670 13084 -910
9663 4670 -327
2378 9663 -724
6557 2378 -365
6397 6557 -397
3061 6397 -783
4396 3061 -462
2470 4396 -151
1691 2470 -14
15758 1691 -4
5545 15758 -200
12641 5545 -855
13977 12641 -255
3304 13977 -825
12006 3304 -744
13043 12006 -430
3029 13043 -762
5642 3029 -218
10852 5642 -797
15345 10852 -221
3560 15345 -597
14393 3560 -687
11426 14393 -756
4691 11426 -478
10126 4691 -774
15087 10126 -906
4895 15087 -378
1526 4895 -708
15939 1526 -481
4636 15939 -630
2958 4636 -214
6139 2958 -3
11454 6139 -405
12506 11454 -406
12953 12506 -581
7009 12953 -225
7352 7009 -434
503 7352 -737
12290 503 -594
5750 12290 -512
16483 5750 -603
15590 16483 -247
1729 15590 -213
1490 1729 -601
11168 1490 -876
13435 11168 -997
6940 13435 -703
7461 6940 -328
1056 7461 -147
10865 1056 -1000
2159 10865 -790
14593 2159 -839
3599 14593 -462
9781 3599 -685
8214 9781 -14
10391 8214 -837
12208 10391 -385
9789 12208 -339
3936 9789 -354
4559 3936 -883
11429 4559 -780
9302 11429 -21
11867 9302 -982
3381 11867 -851
3569 3381 -206
10742 3569 -74
13183 10742 -44
6274 13183 -439
1366 6274 -109
4854 1366 -56
10053 4854 -329
3513 10053 -427
6217 3513 -594
5631 6217 -253
4537 5631 -958
2855 4537 -163
11850 2855 -853
1030 11850 -908
7172 1030 -325
9583 7172 -202
12411 9583 -235
14594 12411 -936
7278 14594 -762
13539 7278 -912
5672 13539 -570
15679 5672 -987
9656 15679 -654
10421 9656 -90
10331 10421 -281
10587 10331 -636
185 10587 -435
10394 185 -47
3083 10394 -824
15421 3083 -42
11277 15421 -337
4891 11277 -190
10743 4891 -372
1496 10743 -435
2991 1496 -379
16121 2991 -793
7872 16121 -719
6064 7872 -196
13054 6064 -265
15323 13054 -296
16381 15323 -129
6491 16381 -471
6685 6491 -972
8454 6685 -278
16374 8454 -554
1461 16374 -494
13734 1461 -772
3655 13734 -845
2376 3655 -763
13728 2376 -626
10142 13728 -97
403 10142 -473
10848 403 -704
33 10848 -354
7571 33 -740
1641 7571 -693
5489 1641 -670
12643 5489 -588
4688 12643 -356
5659 4688 -336
517 5659 -317
2789 517 -86
10481 2789 -216
13547 10481 -486
15853 13547 -316
8526 15853 -515
1119 8526 -248
10483 1119 -798
2244 10483 -999
12805 2244 -221
9219 12805 -859
12793 9219 -168
11349 12793 -411
10032 11349 -500
5007 10032 -959
10104 5007 -179
5476 10104 -324
13560 5476 -834
8690 13560 -754
5962 8690 -160
16382 5962 -59
5433 16382 -589
5438 5433 -43
3052 5438 -280
6045 3052 -857
15536 6045 -850
4118 15536 -816
16469 4118 -519
11213 16469 -49
16502 11213 -141
7333 16502 -791
4315 7333 -846
13810 4315 -474
12682 13810 -81
9060 12682 -875
15945 9060 -313
5546 15945 -585
7087 5546 -560
5560 7087 -789
15243 5560 -462
6383 15243 -430
10836 6383 -730
11883 10836 -815
4275 11883 -665
965 4275 -534
2085 965 -933
12330 2085 -23
10579 12330 -361
5032 10579 -714
5104 5032 -474
3861 5104 -304
7061 3861 -930
9438 7061 -346
9023 9438 -266
16097 9023 -16
1012 16097 -359
5215 1012 -996
8260 5215 -147
7510 8260 -514
10715 7510 -14
3326 10715 -578
1283 3326 -997
5949 1283 -274
2473 5949 -705
2276 2473 -487
3314 2276 -795
2528 3314 -819
11354 2528 -665
13704 11354 -776
9672 13704 -274
882 9672 -464
3377 882 -594
7902 3377 -3
6030 7902 -164
2495 6030 -389
638 2495 -365
11150 638 -186
14032 11150 -514
10710 14032 -667
15093 10710 -352
2758 15093 -556
5155 2758 -635
4968 5155 -470
10819 4968 -821
8459 10819 -440
994 8459 -320
15165 994 -368
10920 15165 -533
1607 10920 -65
600 1607 -452
10711 600 -714
8122 10711 -812
11022 8122 -472
7136 11022 -477
8747 7136 -46
8676 8747 -306
16568 8676 -525
8827 16568 -299
7955 8827 -638
9529 7955 -414
4827 9529 -387
9168 4827 -747
11038 9168 -979
16286 11038 -960
9117 16286 -615
8535 9117 -34
7782 8535 -388
10602 7782 -419
7483 10602 -647
563 7483 -979
1092 563 -333
370 1092 -640
4545 370 -355
7634 4545 -776
7308 7634 -316
8678 7308 -145
4187 8678 -214
11283 4187 -105
11162 11283 -851
8322 11162 -50
4085 8322 -753
2029 4085 -582
9964 2029 -384
6577 9964 -888
881 6577 -75
4998 881 -428
5930 4998 -747
4240 5930 -536
2327 4240 -195
11205 2327 -274
5158 11205 -405
13371 5158 -542
15527 13371 -738
2130 15527 -593
14966 2130 -900
10644 14966 -898
7466 10644 -441
5775 7466 -157
9221 5775 -870
2764 9221 -395
12182 2764 -558
2394 12182 -447
14220 2394 -860
2269 14220 -513
15431 2269 -359
1445 15431 -727
13304 1445 -226
8523 13304 -92
3125 8523 -667
7725 3125 -427
14113 7725 -384
12970 14113 -495
16917 12970 -187
3500 16917 -352
9705 3500 -971
2281 9705 -866
3127 2281 -324
5411 3127 -315
10231 5411 -418
4898 10231 -779
1023 4898 -618
411 1023 -399
6754 411 -48
3860 6754 -682
5728 3860 -276
523 5728 -45
15161 523 -732
14673 15161 -167
5832 14673 -634
8848 5832 -189
7050 8848 -746
5482 7050 -741
1627 5482 -383
16378 1627 -799
8621 16378 -792
14914 8621 -756
734 14914 -791
11335 734 -857
7424 11335 -136
10061 7424 -968
7171 10061 -695
1699 7171 -14
10527 1699 -57
16769 10527 -178
8601 16769 -8
15705 8601 -491
864 15705 -13
3507 864 -19
4707 3507 -514
6222 4707 -130
7622 6222 -801
1382 7622 -987
6417 1382 -657
13676 6417 -499
8916 13676 -743
8726 8916 -579
16307 8726 -505
4811 16307 -862
10245 4811 -915
12804 10245 -631
2013 12804 -785
12074 2013 -90
10939 12074 -408
13540 10939 -786
11396 13540 -249
4255 11396 -835
10758 4255 -768
11361 10758 -879
15207 11361 -851
1655 15207 -373
2663 1655 -462
701 2663 -492
4161 701 -483
3998 4161 -819
2161 3998 -357
12384 2161 -909
13036 12384 -831
2379 13036 -959
1695 2379 -829
596 1695 -729
4406 596 -766
12287 4406 -712
15503 12287 -505
14039 15503 -536
6088 14039 -616
13115 6088 -934
12457 13115 -450
16085 12457 -392
9706 16085 -594
9519 9706 -421
16043 9519 -753
14838 16043 -579
2725 14838 -998
12545 2725 -891
8222 12545 -799
6054 8222 -969
839 6054 -804
2313 839 -506
5695 2313 -134
15857 5695 -428
215 15857 -252
15435 215 -557
7952 15435 -476
912 7952 -960
9427 912 -575
10900 9427 -714
2229 10900 -707
11734 2229 -759
861 11734 -713
698 861 -860
9539 698 -986
8796 9539 -262
583 8796 -327
11083 583 -199
3365 11083 -74
10845 3365 -603
538 10845 -776
8536 538 -368
4907 8536 -448
2382 4907 -393
9497 2382 -998
4875 9497 -90
8580 4875 -486
15729 8580 -97
16953 15729 -354
5233 16953 -465
10358 5233 -185
6702 10358 -145
39 6702 -129
750 39 -525
10887 750 -400
13114 10887 -978
4881 13114 -609
647 4881 -990
13400 647 -466
9276 13400 -388
1161 9276 -178
15654 1161 -27
152 15654 -933
13587 152 -600
12307 13587 -453
8202 12307 -65
4117 8202 -142
1767 4117 -297
9905 1767 -38
16406 9905 -108
16702 16406 -756
9082 16702 -626
6467 9082 -161
16071 6467 -840
10275 16071 -35
13753 10275 -502
12257 13753 -70
6656 12257 -925
11178 6656 -290
6689 11178 -539
549 6689 -140
12109 549 -220
5066 12109 -308
8224 5066 -284
7845 8224 -591
12241 7845 -292
14015 12241 -480
7273 14015 -834
12417 7273 -819
11070 12417 -99
14955 11070 -967
655 14955 -600
923 655 -252
4415 923 -542
6590 4415 -257
8480 6590 -729
6393 8480 -131
8460 6393 -55
9773 8460 -199
8942 9773 -858
2192 8942 -98
1300 2192 -650
501 1300 -127
5038 501 -543
6494 5038 -770
12640 6494 -391
7403 12640 -290
15667 7403 -984
11699 15667 -985
6112 11699 -669
1901 6112 -741
2402 1901 -752
12639 2402 -853
6606 12639 -939
15396 6606 -538
10593 15396 -234
2621 10593 -455
2369 2621 -590
12496 2369 -452
12572 12496 -794
16993 12572 -753
16073 16993 -610
3292 16073 -605
11433 3292 -69
15719 11433 -190
2166 15719 -730
6674 2166 -608
8305 6674 -776
6308 8305 -964
9294 6308 -846
3579 9294 -383
4755 3579 -618
7793 4755 -67
7302 7793 -23
14874 7302 -2
5817 14874 -321
2915 5817 -347
8753 2915 -669
12540 8753 -844
4244 12540 -286
2553 4244 -47
4896 2553 -755
5062 4896 -47
11096 5062 -80
15440 11096 -36
5133 15440 -639
4632 5133 -185
12114 4632 -489
8341 12114 -40
4601 8341 -732
11219 4601 -333
2205 11219 -460
9980 2205 -491
3702 9980 -324
10522 3702 -555
4888 10522 -681
12608 4888 -207
10869 12608 -751
4814 10869 -779
6293 4814 -335
15687 6293 -448
15623 15687 -62
16694 15623 -468
7921 16694 -127
15541 7921 -330
3949 15541 -348
11849 3949 -831
14160 11849 -121
11755 14160 -309
5630 11755 -393
4494 5630 -883
8691 4494 -431
3390 8691 -385
2000 3390 -838
4284 2000 -887
3630 4284 -131
8462 3630 -370
4034 8462 -248
5867 4034 -418
10948 5867 -659
7394 10948 -563
16290 7394 -414
7864 16290 -771
15751 7864 -391
4076 15751 -90
12281 4076 -881
15807 12281 -472
5600 15807 -670
10272 5600 -112
10777 10272 -455
3717 10777 -32
7797 3717 -29
1609 7797 -53
11382 1609 -862
196 11382 -711
3275 196 -587
16820 3275 -630
11229 16820 -665
15430 11229 -997
8351 15430 -437
16745 8351 -351
13829 16745 -356
16323 13829 -605
3175 16323 -165
75 3175 -255
12444 75 -728
4987 12444 -807
14283 4987 -546
7629 14283 -582
12178 7629 -461
15935 12178 -190
3877 15935 -767
218 3877 -831
2599 218 -555
606 2599 -815
6843 606 -947
6721 6843 -581
14748 6721 -456
2184 14748 -334
4798 2184 -684
14674 4798 -840
6798 14674 -912
6211 6798 -728
15745 6211 -978
6124 15745 -462
11093 6124 -478
891 11093 -456
1724 891 -309
2767 1724 -72
9353 2767 -5
11386 9353 -748
510 11386 -495
9707 510 -609
14585 9707 -422
4122 14585 -996
7184 4122 -504
9983 7184 -504
5297 9983 -991
4578 5297 -286
